EI_NAME,ENV_NAME,BOOTLOAD,PL_NAME,SRV_NAME,UNT,UNT_IMAGE,COMPUTE_UNIT,Cores,Memory (Gigs),Prod/Dev,EM  Y / N / Retire,Comments
SOAICS121D02,soa0128,Win2008r2_a,TECHPROD-NADC-01,srv14804,unit21985,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0128,apol6u4,TECHPROD-NADC-01,srv10903,unit21980,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0129,Win2008r2_a,TECHPROD-NADC-01,srv14408,unit21987,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0129,apol6u4,TECHPROD-NADC-01,srv14804,unit21986,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0130,Win2008r2_a,TECHPROD-NADC-01,srv10903,unit22050,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0130,apol6u4,TECHPROD-NADC-01,srv10319,unit21988,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0131,Win2008r2_a,TECHPROD-NADC-01,srv10610,unit22052,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0131,apol6u4,TECHPROD-NADC-01,srv12005,unit22051,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0132,Win2008r2_a,TECHPROD-NADC-01,srv10610,unit22054,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0132,apol6u4,TECHPROD-NADC-01,srv13411,unit22053,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0133,Win2008r2_a,TECHPROD-NADC-01,srv10611,unit22056,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0133,apol6u4,TECHPROD-NADC-01,srv10611,unit22055,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0134,Win2008r2_a,TECHPROD-NADC-01,srv11016,unit22058,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0134,apol6u4,TECHPROD-NADC-01,srv11016,unit22057,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0135,Win2008r2_a,TECHPROD-NADC-01,srv11016,unit22060,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0135,apol6u4,TECHPROD-NADC-01,srv11016,unit22059,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0136,Win2008r2_a,TECHPROD-NADC-01,srv13410,unit22090,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0136,apol6u4,TECHPROD-NADC-01,srv13703,unit22061,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0140,Win2008r2_a,TECHPROD-NADC-01,srv11710,unit22240,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0140,apol6u4,TECHPROD-NADC-01,srv17809,unit22239,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0141,Win2008r2_a,TECHPROD-NADC-01,srv13411,unit22246,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0141,apol6u4,TECHPROD-NADC-01,srv17809,unit22245,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0142,Win2008r2_a,TECHPROD-NADC-01,srv14708,unit2467,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0142,apol6u4,TECHPROD-NADC-01,srv14708,unit2466,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0157,Win2008r2_a,TECHPROD-NADC-01,srv11515,unit0434,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0157,apol6u4,TECHPROD-NADC-01,srv11515,unit0427,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0158,Win2008r2_a,TECHPROD-NADC-01,srv13703,unit0436,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0158,apol6u4,TECHPROD-NADC-01,srv13703,unit0435,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0163,Win2008r2_a,TECHPROD-NADC-01,srv17932,unit24739,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0163,apol6u4,TECHPROD-NADC-01,srv17932,unit24738,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0177,Win2008r2_a,TECHBUILD-NADC-01,srv17832,unit4344,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0177,apol6u4,TECHBUILD-NADC-01,srv17832,unit4149,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0181,Win2008r2_a,TECHPROD-NADC-01,srv14804,unit24184,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0181,apol6u4,TECHPROD-NADC-01,srv17931,unit24095,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0182,Win2008r2_a,TECHPROD-NADC-01,srv13410,unit24190,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0182,apol6u4,TECHPROD-NADC-01,srv11515,unit24189,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0183,Win2008r2_a,TECHPROD-NADC-01,srv17931,unit24194,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0183,apol6u4,TECHPROD-NADC-01,srv17932,unit24193,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0184,Win2008r2_a,TECHPROD-NADC-01,srv14806,unit24201,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0184,apol6u4,TECHPROD-NADC-01,srv14806,unit24200,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0185,Win2008r2_a,TECHPROD-NADC-01,srv11515,unit24203,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0185,apol6u4,TECHPROD-NADC-01,srv11515,unit24202,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0186,Win2008r2_a,TECHPROD-NADC-01,srv11016,unit24205,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0186,apol6u4,TECHPROD-NADC-01,srv11906,unit24204,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0187,Win2008r2_a,TECHPROD-NADC-01,srv14708,unit24207,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0187,apol6u4,TECHPROD-NADC-01,srv11906,unit24206,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0188,Win2008r2_a,TECHPROD-NADC-01,srv14806,unit24222,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0188,apol6u4,TECHPROD-NADC-01,srv14806,unit24217,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0189,Win2008r2_a,TECHPROD-NADC-01,srv11016,unit24226,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0189,apol6u4,TECHPROD-NADC-01,srv11016,unit24223,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0190,Win2008r2_a,TECHPROD-NADC-01,srv12806,unit24232,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0190,apol6u4,TECHPROD-NADC-01,srv12806,unit24231,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0191,Win2008r2_a,TECHPROD-NADC-01,srv14502,unit24442,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0191,apol6u4,TECHPROD-NADC-01,srv14502,unit24441,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0192,Win2008r2_a,TECHPROD-NADC-01,srv12105,unit24444,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0192,apol6u4,TECHPROD-NADC-01,srv12105,unit24443,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0193,Win2008r2_a,TECHPROD-NADC-01,srv10319,unit24498,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0193,apol6u4,TECHPROD-NADC-01,srv10903,unit24497,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0194,Win2008r2_a,TECHPROD-NADC-01,srv12806,unit24500,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0194,apol6u4,TECHPROD-NADC-01,srv12005,unit24499,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0195,Win2008r2_a,TECHPROD-NADC-01,srv11906,unit24567,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0195,apol6u4,TECHPROD-NADC-01,srv11906,unit24538,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0196,Win2008r2_a,TECHPROD-NADC-01,srv14705,unit24571,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0196,apol6u4,TECHPROD-NADC-01,srv14705,unit24568,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0197,Win2008r2_a,TECHPROD-NADC-01,srv17931,unit24598,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0197,apol6u4,TECHPROD-NADC-01,srv17931,unit24572,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0198,Win2008r2_a,TECHPROD-NADC-01,srv17932,unit24600,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0198,apol6u4,TECHPROD-NADC-01,srv11016,unit24599,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0199,Win2008r2_a,TECHPROD-NADC-01,srv14409,unit24625,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0199,apol6u4,TECHPROD-NADC-01,srv13201,unit24601,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0200,Win2008r2_a,TECHPROD-NADC-01,srv13201,unit24627,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0200,apol6u4,TECHPROD-NADC-01,srv13201,unit24626,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0206,Win2008r2_a,TECHPROD-NADC-01,srv12002,unit24776,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0206,apol6u4,TECHPROD-NADC-01,srv12002,unit24775,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02 Total,,,,,,,,318,901,,,
SOAPLT121D01,soa0103,apol5u8,TECHPROD-NADC-01,srv17831,unit24096,SOAPLT121D01_SOA,24,4,12,Prod,Retire 10/09/15,
SOAPLT121D01 Total,,,,,,,,4,12,,,
SOAPLT121D02,soa0040,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv14708,unit23421,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0040,apol5u8,TECHPROD-NADC-01,srv10903,unit20630,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0041,DomU_ol5u8,TECHPROD-NADC-01,srv12105,unit20710,SOAPLT121D02_SOA,48,4,24,Prod,N,
SOAPLT121D02,soa0041,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv12105,unit20711,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0042,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv13703,unit20749,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0042,apol5u8,TECHPROD-NADC-01,srv17831,unit20748,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0071,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv10319,unit23597,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0071,apol5u8,TECHPROD-NADC-01,srv10319,unit23596,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0072,DomU_ol5u8,TECHPROD-NADC-01,srv11710,unit23598,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0072,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv14409,unit23599,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0073,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv14705,unit23601,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0073,apol5u8,TECHPROD-NADC-01,srv14705,unit23600,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0104,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv10319,unit24243,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0104,apol5u8,TECHPROD-NADC-01,srv10610,unit24097,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0149,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv17809,unit6404,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0149,apol5u8,TECHPROD-NADC-01,srv17809,unit6403,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0150,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv17931,unit7032,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0150,apol5u8,TECHPROD-NADC-01,srv17931,unit7031,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0151,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv17831,unit7034,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0151,apol5u8,TECHPROD-NADC-01,srv11515,unit7033,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0160,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv11713,unit19211,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0160,apol5u8,TECHPROD-NADC-01,srv17831,unit1895,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02,soa0209,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv11713,unit19927,SOAPLT121D02_STL,10,2,5,Prod,N,Windows no EM
SOAPLT121D02,soa0209,apol5u8,TECHPROD-NADC-01,srv11713,unit19175,SOAPLT121D02_SOA,24,4,12,Prod,N,
SOAPLT121D02 Total,,,,,,,,72,216,,,
SOASOL121D01,soa0038,Windows 2008 R2 Standard (64),TECHBUILD-NADC-01,srv11002,unit20604,SOASOL121D01_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
SOASOL121D01,soa0038,apol5u10,TECHBUILD-NADC-01,srv11002,unit20603,SOASOL121D01_SOA,24,4,12,Prod,Retire 10/09/15,
SOASOL121D01 Total,,,,,,,,6,17,,,
SOASOL121D02,soa0076,Win2008r2_a,TECHPROD-NADC-01,srv15606,unit24048,SOASOL121D02_STL,10,2,5,Prod,N,Windows no EM
SOASOL121D02,soa0076,apol5u10,TECHPROD-NADC-01,srv14705,unit24047,SOASOL121D02_SOA,24,4,12,Prod,N,
SOASOL121D02,soa0148,Win2008r2_a,TECHPROD-NADC-01,srv17809,unit5213,SOASOL121D02_STL,10,2,5,Prod,N,Windows no EM
SOASOL121D02,soa0148,apol5u10,TECHPROD-NADC-01,srv17809,unit5205,SOASOL121D02_SOA,24,4,12,Prod,N,
SOASOL121D02,soa0171,Win2008r2_a,TECHPROD-NADC-01,srv11515,unit2667,SOASOL121D02_STL,10,2,5,Prod,N,Windows no EM
SOASOL121D02,soa0171,apol5u10,TECHPROD-NADC-01,srv11515,unit2666,SOASOL121D02_SOA,24,4,12,Prod,N,
SOASOL121D02,soa0172,Win2008r2_a,TECHPROD-NADC-01,srv11016,unit2676,SOASOL121D02_STL,10,2,5,Prod,N,Windows no EM
SOASOL121D02,soa0172,apol5u10,TECHPROD-NADC-01,srv11016,unit2675,SOASOL121D02_SOA,24,4,12,Prod,N,
SOASOL121D02,soa0173,Win2008r2_a,TECHPROD-NADC-01,srv11906,unit2725,SOASOL121D02_STL,10,2,5,Prod,N,Windows no EM
SOASOL121D02,soa0173,apol5u10,TECHPROD-NADC-01,srv11906,unit2724,SOASOL121D02_SOA,24,4,12,Prod,N,
SOASOL121D02,soa0174,Win2008r2_a,TECHPROD-NADC-01,srv14805,unit2896,SOASOL121D02_STL,10,2,5,Prod,N,Windows no EM
SOASOL121D02,soa0174,apol5u10,TECHPROD-NADC-01,srv11016,unit2887,SOASOL121D02_SOA,24,4,12,Prod,N,
SOASOL121D02,soa0175,Win2008r2_a,TECHPROD-NADC-01,srv12002,unit3853,SOASOL121D02_STL,10,2,5,Prod,N,Windows no EM
SOASOL121D02,soa0175,apol5u10,TECHPROD-NADC-01,srv14408,unit3852,SOASOL121D02_SOA,24,4,12,Prod,N,
SOASOL121D02,soa0176,Win2008r2_a,TECHPROD-NADC-01,srv17831,unit3899,SOASOL121D02_STL,10,2,5,Prod,N,Windows no EM
SOASOL121D02,soa0176,apol5u10,TECHPROD-NADC-01,srv17831,unit3898,SOASOL121D02_SOA,24,4,12,Prod,N,
SOASOL121D02 Total,,,,,,,,48,136,,,
SOASOL121W02,soa0180,Win2008r2_a--IPOC,ISL-NADC-01,srv15105,unit0793,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0180,apol5u10,ISL-NADC-01,srv15105,unit0792,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0208,Win2008r2_a--IPOC,ISL-NADC-01,srv15106,unit0805,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0208,apol5u10,ISL-NADC-01,srv15111,unit0806,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0210,Win2008r2_a--IPOC,ISL-NADC-01,srv15115,unit0934,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0210,apol5u10,ISL-NADC-01,srv15115,unit0935,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0211,Win2008r2_a--IPOC,ISL-NADC-01,srv15111,unit0936,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0211,apol5u10,ISL-NADC-01,srv15111,unit0937,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0212,Win2008r2_a--IPOC,ISL-NADC-01,srv15111,unit0938,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0212,apol5u10,ISL-NADC-01,srv15111,unit0939,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0213,Win2008r2_a--IPOC,ISL-NADC-01,srv15105,unit0940,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0213,apol5u10,ISL-NADC-01,srv15105,unit0941,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0214,Win2008r2_a--IPOC,ISL-NADC-01,srv15115,unit0942,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0214,apol5u10,ISL-NADC-01,srv15115,unit0943,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0215,Win2008r2_a--IPOC,ISL-NADC-01,srv15111,unit0799,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0215,apol5u10,ISL-NADC-01,srv15111,unit0802,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0216,Win2008r2_a--IPOC,ISL-NADC-01,srv15108,unit0948,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0216,apol5u10,ISL-NADC-01,srv15108,unit0949,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0217,Win2008r2_a--IPOC,ISL-NADC-01,srv15108,unit0950,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0217,apol5u10,ISL-NADC-01,srv15102,unit0951,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02,soa0218,Win2008r2_a--IPOC,ISL-NADC-01,srv15104,unit0851,SOASOL121W02_SGD,10,2,5,Prod,N,Windows no EM
SOASOL121W02,soa0218,apol5u10,ISL-NADC-01,srv15107,unit0854,SOASOL121W02_SOA,24,4,12,Prod,N,
SOASOL121W02 Total,,,,,,,,66,187,,,
SOASPR111D01,soa0077,Windows 2008 R2 Standard (64),ADMIN-NADC-11,srv12216,unit24070,SOASPR111D01_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
SOASPR111D01,soa0077,apol5u8,ADMIN-NADC-11,srv12216,unit24069,SOASPR111D01_SOA,24,4,12,Prod,Retire 10/09/15,
SOASPR111D01,soa0106,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv17809,unit24318,SOASPR111D01_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
SOASPR111D01,soa0106,apol5u8,TECHPROD-NADC-01,srv13411,unit24317,SOASPR111D01_SOA,24,4,12,Prod,Retire 10/09/15,
SOASPR111D01 Total,,,,,,,,12,34,,,
